,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
163,163,163,163,163,163,163,163,163,163,163,163,Franck_20_SPP,SPP,The prescription by the doctors from the clinics,is,are,0,15.034931209777088,-6.830481052398682,-5.098617076873779,0,25.68401826955538,-7.156132698059082,-6.09367561340332,0,36.10133490662639,-6.076138496398926,-5.505169868469238,0,49.871659560728055,-6.266049385070801,-6.260915756225586,0,44.25198013168479,-6.668251991271973,-6.437310218811035,0,33.325397073913024,-7.381653785705566,-6.688149452209473,0,12.245591699267084,-8.150238037109375,-6.180861949920654,0,34.21910394570848,-6.94313907623291,-6.289593696594238,100,72.05384407893159,-6.3012776374816895,-7.248411655426025,0,25.500163184804364,-6.759160041809082,-5.687047958374023,0,10.657267288633925,-8.399275779724121,-6.273037910461426,0,46.109900871542656,-6.974485397338867,-6.81856632232666,0,41.98151889273217,-7.742868423461914,-7.419336318969727,0,21.09866593741487,-8.6129789352417,-7.293990612030029,0,17.477255238383986,-8.036689758300781,-6.484516143798828,100,91.22427367144898,-2.0993738174438477,-4.440705299377441,100,54.67667484041466,-6.79038667678833,-6.978002071380615,0,33.276910285019305,-6.534385681152344,-5.838698387145996,0,37.6280617457039,-6.010094165802002,-5.5047287940979,0,28.135489100869183,-5.899816989898682,-4.962066173553467
164,164,164,164,164,164,164,164,164,164,164,164,Franck_20_PSS,PSS,The prescriptions by the doctor from the clinic,are,is,100,75.4988381499265,-4.809271812438965,-5.93466854095459,0,36.247650748583546,-7.088170051574707,-6.523538589477539,100,84.44255129638677,-2.911517381668091,-4.603049278259277,0,31.44961169785225,-6.820380687713623,-6.041198253631592,100,79.91678650936191,-5.479055404663086,-6.860157012939453,100,70.28587981562147,-6.73655891418457,-7.597507476806641,100,81.03408793410331,-5.0907063484191895,-6.542932987213135,100,54.022351094684765,-6.487534046173096,-6.648776531219482,0,13.04578764544289,-8.773980140686035,-6.877063751220703,100,69.09872851284324,-5.831292152404785,-6.636031150817871,100,87.44730581667913,-5.269068717956543,-7.210169792175293,100,54.16489321545047,-7.03277587890625,-7.199758529663086,100,80.34280081784627,-6.888127326965332,-8.29598617553711,100,53.14587297204092,-7.171750545501709,-7.297751903533935,100,60.03915571449521,-6.672107696533203,-7.079204559326172,100,95.76286833198543,-1.7805215120315552,-4.898509979248047,100,65.44150002419785,-4.880497932434082,-5.519001007080078,0,30.65240045147548,-6.691398143768311,-5.8749775886535645,100,59.542225929288506,-5.4101409912109375,-5.796567916870117,100,90.1832651977721,-3.447056770324707,-5.664812088012695
165,165,165,165,165,165,165,165,165,165,165,165,Franck_20_PSP,PSP,The prescriptions by the doctor from the clinics,are,is,100,95.74479089144428,-3.529109239578247,-6.642651557922363,100,85.18991462905457,-5.50101375579834,-7.250588417053223,100,88.050356128685,-3.12899136543274,-5.126198768615723,100,73.56379324438284,-6.179391860961914,-7.202810287475586,100,92.19152444547323,-5.041815280914307,-7.510473728179932,100,88.54381394456857,-6.295876502990723,-8.34084415435791,100,96.61987850811016,-4.5627970695495605,-7.915669918060303,100,85.03895285966139,-6.080822944641113,-7.818482398986816,100,55.04011137194355,-7.605948448181152,-7.808239936828613,100,79.98142364873176,-5.865338802337647,-7.250472545623779,100,93.41468225788032,-5.3676581382751465,-8.019864082336426,100,66.51566758470673,-6.950169086456299,-7.636528968811035,100,89.16697222813926,-7.164153099060059,-9.272064208984377,100,88.2703339555978,-6.805171966552734,-8.823454856872559,100,93.9018866947954,-6.033505439758301,-8.767776489257812,100,95.70967778274736,-1.745534896850586,-4.850492477416992,100,88.37488982100584,-3.9847946166992174,-6.013215065002441,100,87.42246403562586,-5.201630115509033,-7.140470027923584,100,77.2458592055039,-5.211485862731934,-6.433732032775879,100,96.367821936851,-3.594213962554932,-6.872553825378418
166,166,166,166,166,166,166,166,166,166,166,166,Franck_20_PPS,PPS,The prescriptions by the doctors from the clinic,are,is,100,83.62230807659313,-5.445488929748535,-7.075879096984863,100,65.73187038982537,-6.119037628173828,-6.7704057693481445,100,89.57793062667531,-3.2248570919036865,-5.376040458679199,0,38.04145245847676,-5.336792469024658,-4.849003314971924,100,80.18585619057042,-5.285833358764648,-6.683784484863281,100,81.8825233746386,-6.235308170318604,-7.743716716766357,100,85.02747110146075,-4.984750270843506,-6.721507549285889,100,59.89082011385018,-5.810665607452393,-6.211583614349365,0,16.342288370246305,-7.72226095199585,-6.089283466339111,100,64.52247038404566,-6.410727024078369,-7.008841037750244,100,90.43774050685882,-5.427473545074463,-7.67431116104126,100,55.89458817455698,-6.826963901519775,-7.063848972320557,100,86.73739678708601,-6.561019420623779,-8.438956260681152,100,65.47033064970216,-6.981037139892578,-7.620815277099609,100,72.26115183104457,-6.141317844390869,-7.098770618438721,100,95.84961620128735,-1.985406517982483,-5.124986171722412,100,80.8701094195844,-5.196719646453857,-6.638311862945557,0,43.013285520160906,-6.624370574951172,-6.343061447143555,100,66.96680563407787,-5.201148986816406,-5.907833099365234,100,89.4739445281633,-3.856576442718506,-5.996670246124268
167,167,167,167,167,167,167,167,167,167,167,167,Franck_20_PPP,PPP,The prescriptions by the doctors from the clinics,are,is,100,96.16810137896324,-3.7167282104492174,-6.939465522766113,100,93.64266332416936,-4.487857818603516,-7.177734375,100,87.97825573384397,-4.03925371170044,-6.029626369476318,100,69.63416046653222,-5.40306568145752,-6.233002662658691,100,92.54845499636464,-4.952972412109375,-7.472283363342285,100,92.2504095245306,-6.167448043823242,-8.644314765930176,100,97.61934009515912,-4.712544918060303,-8.42624282836914,100,83.39233805717411,-5.587076663970947,-7.200768947601318,0,40.38956126177533,-7.432535648345947,-7.043276309967041,100,87.41331721138795,-5.993443012237549,-7.931451320648193,100,95.70457621871608,-5.384977340698242,-8.488693237304688,100,76.34021258250368,-6.588639259338379,-7.760062217712402,100,90.59243719467436,-7.077117443084717,-9.341974258422852,100,89.80047486703933,-6.995776176452637,-9.171025276184082,100,94.49335081707235,-5.925363540649414,-8.767936706542969,100,96.00919329676287,-1.8111995458602905,-4.991650104522705,100,86.08566116482724,-4.99446439743042,-6.816887378692627,100,87.65831075936215,-5.584503173828125,-7.544966697692871,100,75.70412574061557,-5.235047340393066,-6.371573448181152,100,96.0202425934704,-3.78121280670166,-6.964550971984863
168,168,168,168,168,168,168,168,168,168,168,168,Franck_21_SSS,SSS,The producer of the movie about the artist,is,are,100,94.1531509661338,-5.652615070343018,-8.431634902954102,100,97.86715600248316,-6.226128578186035,-10.05228328704834,100,98.10636080590672,-4.085979461669922,-8.033531188964844,100,97.21529822704838,-5.745925426483154,-9.298712730407717,100,89.30531822459955,-6.050228118896484,-8.172542572021484,100,86.8157230162952,-7.829992294311523,-9.714755058288574,100,93.25826368624156,-6.187166213989258,-8.814221382141113,100,93.49753273857398,-6.520949363708496,-9.186702728271484,100,89.25505425554257,-5.909767150878906,-8.026829719543457,100,96.01977244634648,-6.003839492797852,-9.187054634094238,100,94.22357207556124,-6.52683687210083,-9.318721771240234,100,80.28271145643721,-6.623095512390137,-8.027153968811035,100,95.26852023699372,-5.690685272216797,-8.693146705627441,100,92.03918374546618,-6.002529621124268,-8.450212478637695,100,80.75907899915184,-7.805066108703613,-9.239497184753418,100,98.45320581317878,-3.6104753017425537,-7.763872146606445,100,89.4726645561115,-5.523452758789063,-7.663410663604736,100,89.78395403083057,-5.382917404174805,-7.556364059448242,100,94.36259239995093,-5.174870014190674,-7.992590427398682,100,91.64944014537818,-4.212712287902832,-6.608354568481445
169,169,169,169,169,169,169,169,169,169,169,169,Franck_21_SSP,SSP,The producer of the movie about the artists,is,are,0,21.66772741957508,-7.761097431182861,-6.475961685180664,100,54.748132183178775,-7.525315761566162,-7.71581506729126,0,38.09267071569452,-6.537384986877441,-6.0517683029174805,0,43.25874291104517,-7.265319347381592,-6.994017124176025,0,33.75606417505276,-6.990708351135254,-6.316524505615234,0,40.0750046312287,-8.9085111618042,-8.506170272827148,0,23.824232521052124,-8.103621482849121,-6.941281318664551,0,43.83808305129882,-7.991116523742676,-7.743380546569824,0,38.59829299133395,-7.28757381439209,-6.823344230651856,0,17.942409976594114,-8.269501686096191,-6.749247550964356,0,18.4261822459788,-8.481583595275879,-6.993847846984863,0,25.34733666930097,-8.206018447875977,-7.125845909118652,0,39.99853473488996,-7.189428806304932,-6.783902645111084,0,17.093242329054082,-8.498970985412598,-6.919937610626221,0,12.568080444197175,-9.620854377746582,-7.681154251098633,100,94.54167076073048,-3.3961031436920166,-6.2480010986328125,0,32.36889041807868,-6.808620452880859,-6.071750164031982,0,20.092046701688183,-7.301488876342773,-5.920937538146973,0,20.021767849762576,-7.758162498474121,-6.373228073120117,0,49.720671698698375,-5.835259437561035,-5.82408618927002
170,170,170,170,170,170,170,170,170,170,170,170,Franck_21_SPS,SPS,The producer of the movies about the artist,is,are,100,74.17974181985078,-6.2194437980651855,-7.274775505065918,100,85.43610434425392,-5.762556076049805,-7.531779289245605,100,89.95183238959767,-5.323684215545654,-7.515568256378174,100,89.31996036213981,-6.055135250091553,-8.178983688354492,100,72.18841477604981,-6.362527370452881,-7.316354274749756,100,72.71526868719018,-7.6153035163879395,-8.595527648925781,100,77.17650589122283,-6.514730453491211,-7.733035087585449,100,90.094269811478,-6.227993488311768,-8.435736656188965,100,85.63155539400415,-5.71524715423584,-7.5002665519714355,100,88.07097372385104,-6.167865753173828,-8.167034149169922,100,92.2360935878982,-6.313089370727539,-8.787955284118652,100,73.65622748343638,-6.614468574523926,-7.642645359039307,100,87.11622025731758,-5.757253170013428,-7.668527126312256,100,90.88904020091152,-5.77018928527832,-8.070350646972656,100,71.266835747141,-7.5840582847595215,-8.492437362670898,100,95.69439499751628,-3.3519644737243652,-6.453206539154053,100,85.06773453873137,-5.372485637664795,-7.112409114837647,100,81.84417957291049,-5.7418212890625,-7.247647285461426,100,88.75739771420332,-5.100442886352539,-7.16663932800293,100,84.16321504431362,-4.442629814147949,-6.113052368164063
171,171,171,171,171,171,171,171,171,171,171,171,Franck_21_SPP,SPP,The producer of the movies about the artists,is,are,0,9.482862537491195,-8.208191871643066,-5.952138900756836,0,21.83750087232057,-7.055291175842285,-5.780129909515381,0,31.89234210914236,-7.341968059539795,-6.583244323730469,0,27.996573579355776,-7.131494522094727,-6.186862945556641,0,46.69215545928058,-7.003536224365234,-6.871028900146484,0,32.85083957584603,-8.600502014160156,-7.885562896728516,0,18.497661357200496,-8.029787063598633,-6.546799659729004,0,35.123347983274726,-7.791275501251221,-7.177653789520264,0,33.70309087197883,-6.958802223205566,-6.282248497009277,0,15.530803514345395,-8.49637508392334,-6.802813529968262,0,15.286645868822038,-8.325484275817871,-6.613190650939941,0,21.73655056148546,-8.182665824890137,-6.901580333709717,0,34.075399936245695,-7.181712627410889,-6.5217766761779785,0,20.23328107970155,-7.811615467071533,-6.43983793258667,0,10.14443536320245,-9.459809303283691,-7.278531074523926,100,91.30892260878892,-3.2240819931030273,-5.576033592224121,0,36.74923691637823,-6.214722156524658,-5.671732425689697,0,16.19726999715535,-7.542765140533447,-5.899142265319824,0,21.72732880579163,-7.172933101654053,-5.891305446624756,0,36.98901403813109,-6.09129810333252,-5.558609962463379
172,172,172,172,172,172,172,172,172,172,172,172,Franck_21_PSS,PSS,The producers of the movie about the artist,are,is,0,31.31905834341488,-6.185524940490723,-5.400279998779297,0,36.00549408586785,-7.140389442443848,-6.565263748168945,0,45.41087719030471,-4.9107818603515625,-4.726698875427246,0,21.31649972586573,-6.000095367431641,-4.694143295288086,0,43.167426093811166,-6.783357620239258,-6.508334159851074,0,29.98496578648384,-9.067557334899902,-8.21954345703125,0,38.34340816756064,-7.236774921417236,-6.761777400970459,0,18.22143966423221,-8.291810989379883,-6.79039478302002,0,29.60942201280348,-7.093339920043945,-6.227373123168945,0,10.20993749183499,-9.2035493850708,-7.0294365882873535,0,30.79698718456896,-8.066889762878418,-7.257262229919434,0,37.179069952714826,-7.686189651489258,-7.161647319793701,0,25.247366858147785,-7.67817497253418,-6.59271240234375,0,25.11907241762355,-8.203819274902344,-7.111547470092773,0,44.6622929748767,-8.853081703186035,-8.63875675201416,100,87.3186924168117,-3.3532631397247314,-5.282698631286621,0,38.75678601417568,-5.429405689239502,-4.971858501434326,0,32.675042128706714,-6.658750534057617,-5.935831069946289,0,21.72132847803068,-6.375114440917969,-5.093133926391602,100,74.3778597950558,-4.219610214233398,-5.285311698913574
173,173,173,173,173,173,173,173,173,173,173,173,Franck_21_PSP,PSP,The producers of the movie about the artists,are,is,100,95.4641679787005,-4.8464202880859375,-7.893162727355957,100,84.48486632519085,-6.496692657470703,-8.191449165344238,100,93.06868751257844,-4.91015625,-7.507444858551025,100,86.59994338418785,-4.824109554290772,-6.690149784088135,100,76.8863713044991,-5.588928699493408,-6.790834903717041,100,72.91046416161504,-8.306743621826172,-9.296828269958496,100,91.39158667738567,-6.241025924682617,-8.603439331054688,100,70.84595452238005,-7.537256717681885,-8.4251708984375,100,68.02095539280876,-6.706695556640625,-7.461430549621582,100,86.60404312476324,-7.122771739959717,-8.989165306091309,100,91.05265588523746,-6.434811115264893,-8.754892349243164,100,84.93370812110726,-7.034884452819824,-8.76429557800293,100,88.59835766324143,-6.527430534362793,-8.577786445617676,100,91.81028569168916,-7.216695785522461,-9.633541107177734,100,92.72913761877004,-7.653916358947754,-10.199724197387695,100,77.22463104928482,-3.421560764312744,-4.642599582672119,100,91.0716803924148,-4.4971208572387695,-6.819539546966553,100,91.14668680609672,-5.627382278442383,-7.959060668945312,100,88.40100468675313,-5.553282737731934,-7.584247589111328,100,95.56555613080864,-4.12363338470459,-7.1940436363220215
174,174,174,174,174,174,174,174,174,174,174,174,Franck_21_PPS,PPS,The producers of the movies about the artist,are,is,100,66.64872462238456,-6.021842002868652,-6.714181900024414,0,35.31288192736501,-6.823645114898682,-6.21833086013794,100,59.302179523985046,-5.187626838684082,-5.564098358154297,0,37.98859831208287,-5.73427152633667,-5.244239330291748,100,56.13256510210668,-6.648027420043945,-6.894571304321289,100,52.19292537058028,-7.855297565460205,-7.943070888519287,100,73.29877181849288,-5.907480239868164,-6.917314529418945,0,27.29128795096452,-7.4034833908081055,-6.423589706420898,0,33.263656186476055,-6.739707946777344,-6.043423652648926,0,18.65402257357255,-8.752782821655273,-7.280133247375488,0,37.63167652658347,-7.950755596160889,-7.445544242858887,0,47.482665718132544,-7.256595611572266,-7.155817031860352,100,59.70975162859794,-6.5737152099609375,-6.967101097106934,0,30.408294419466376,-7.639284610748291,-6.811354637145996,100,50.399914796376144,-8.325174331665039,-8.341171264648438,100,96.64671622267267,-2.785294532775879,-6.146416664123535,0,48.73650752351848,-5.2003045082092285,-5.149754047393799,0,43.6260104385624,-6.581333637237549,-6.324979305267334,0,37.72735585416726,-5.612586975097656,-5.1114501953125,100,76.94660023027765,-3.999019145965576,-5.204317569732666
175,175,175,175,175,175,175,175,175,175,175,175,Franck_21_PPP,PPP,The producers of the movies about the artists,are,is,100,97.44938758648448,-5.033698081970215,-8.676697731018066,100,80.45781139278185,-6.029297351837158,-7.444454669952393,100,92.04373500319528,-5.369036674499512,-7.817340850830078,100,89.65651362848763,-4.319930076599121,-6.479558944702148,100,70.70933125578,-6.498579025268555,-7.379887580871582,100,78.853022816498,-7.661434173583984,-8.977522850036621,100,94.48995060854344,-5.543124198913574,-8.38504409790039,100,76.57856681763774,-6.961627960205078,-8.146293640136719,100,71.32375719055926,-6.316648483276367,-7.227808952331543,100,88.37288603257394,-7.355074405670166,-9.383299827575684,100,93.44640544504183,-6.3226165771484375,-8.97999095916748,100,87.76011029729798,-6.707874298095703,-8.677781105041504,100,93.24777517626802,-6.263400077819824,-8.888788223266602,100,91.38461767681402,-6.591724872589111,-8.953252792358398,100,93.80617623565396,-7.313854217529297,-10.031532287597656,100,95.01593922124103,-2.8520455360412598,-5.799845218658447,100,89.21118404968131,-4.615631103515625,-6.728127479553223,100,92.50858067686328,-5.751373291015625,-8.26491641998291,100,87.76251746230264,-5.079753875732422,-7.049884796142578,100,94.95332186140668,-3.904699325561523,-6.839354515075684
176,176,176,176,176,176,176,176,176,176,176,176,Franck_22_SSS,SSS,The publisher of the book about the king,is,are,100,94.8691478344617,-5.610630989074707,-8.527857780456543,100,98.48692077411314,-5.146609783172607,-9.322386741638184,100,94.4375425326624,-4.879343032836914,-7.711241722106934,100,94.32972491193227,-6.149936676025391,-8.961495399475098,100,91.9850121746782,-6.131486892700195,-8.571799278259277,100,88.56383319631735,-7.81058406829834,-9.857526779174805,100,90.2405948822478,-6.79901123046875,-9.023259162902832,100,95.9372741311258,-7.106072425842285,-10.26791286468506,100,93.86629637676384,-6.895761013031006,-9.623833656311035,100,97.75213102549772,-7.653605461120605,-11.426057815551758,100,96.42495052713689,-6.997050762176514,-10.291836738586426,100,73.57942503134696,-7.775070190429687,-8.79929256439209,100,91.27468800169268,-6.555307865142822,-8.902953147888184,100,91.88513527166744,-6.635002136230469,-9.061843872070312,100,90.75621051334171,-7.995526790618896,-10.279751777648926,100,97.74535034286643,-3.769618511199951,-7.538989543914795,100,95.5209662836767,-5.696694374084473,-8.756632804870605,100,92.40187131362596,-5.92723274230957,-8.425477981567383,100,92.225751017893,-6.01337480545044,-8.486797332763672,100,89.82775218746922,-5.954827785491943,-8.133058547973633
177,177,177,177,177,177,177,177,177,177,177,177,Franck_22_SSP,SSP,The publisher of the book about the kings,is,are,0,44.82128048991617,-6.815698623657227,-6.607804298400879,100,77.9693348444245,-6.853898525238037,-8.117778778076172,0,26.602271276907587,-7.281322002410889,-6.266425609588623,100,72.86415897088982,-6.682103157043457,-7.669844627380371,100,50.86754197717007,-7.220461368560791,-7.255166530609131,0,32.21370593469695,-8.36296272277832,-7.61899471282959,0,41.36908680737376,-8.109406471252441,-7.760678291320801,0,36.33798968615374,-8.018797874450684,-7.458073616027832,100,56.62434131469141,-7.419461727142334,-7.686002254486084,0,49.13543736094257,-8.039527893066406,-8.004941940307617,0,31.5862908823144,-8.096271514892578,-7.323421478271484,0,23.72657414130989,-7.938400745391846,-6.770671844482422,0,32.685606117463074,-7.769323348999023,-7.046884059906006,0,21.85770862261733,-7.598580360412598,-6.3246026039123535,0,25.916701569112632,-8.35094165802002,-7.300639152526855,100,92.24010148623593,-4.436254978179932,-6.911680698394775,100,73.57517926015014,-5.730507373809815,-6.75451135635376,0,48.903498049577095,-6.6890645027160645,-6.64519739151001,0,44.54447245874088,-6.763983249664307,-6.5448899269104,100,69.55988035687535,-5.440598487854004,-6.267024993896484
